Gene stable ID,Transcript stable ID,Gene type
ENSG00000130165,ENST00000586683,protein_coding
ENSG00000174343,ENST00000310169,protein_coding
ENSG00000143862,ENST00000272217,protein_coding
ENSG00000168955,ENST00000304568,protein_coding
ENSG00000163694,ENST00000381793,protein_coding
ENSG00000161011,ENST00000506042,protein_coding
ENSG00000173744,ENST00000409979,protein_coding
ENSG00000170075,ENST00000683302,protein_coding
ENSG00000105392,ENST00000566686,protein_coding
ENSG00000146278,ENST00000369472,protein_coding
ENSG00000110074,ENST00000689283,protein_coding
ENSG00000154548,ENST00000452027,protein_coding
ENSG00000143376,ENST00000642376,protein_coding
ENSG00000178928,ENST00000698655,protein_coding
ENSG00000146281,ENST00000275072,protein_coding
ENSG00000178188,ENST00000563591,protein_coding
ENSG00000146276,ENST00000454853,protein_coding
ENSG00000130475,ENST00000594202,protein_coding
ENSG00000214063,ENST00000397411,protein_coding
ENSG00000111886,ENST00000402938,protein_coding
ENSG00000125695,ENST00000580553,protein_coding
ENSG00000108588,ENST00000225726,protein_coding
ENSG00000163697,ENST00000508593,protein_coding
ENSG00000161010,ENST00000522663,protein_coding
ENSG00000146285,ENST00000369020,protein_coding
ENSG00000084731,ENST00000264712,protein_coding
ENSG00000198231,ENST00000581135,protein_coding
ENSG00000146352,ENST00000275162,protein_coding
ENSG00000188580,ENST00000368417,protein_coding
ENSG00000114770,ENST00000334444,protein_coding
ENSG00000159409,ENST00000290583,protein_coding
ENSG00000146373,ENST00000521654,protein_coding
ENSG00000084733,ENST00000264710,protein_coding
ENSG00000140718,ENST00000636491,protein_coding
ENSG00000111907,ENST00000534368,protein_coding
ENSG00000157833,ENST00000401533,protein_coding
ENSG00000108592,ENST00000427159,protein_coding
ENSG00000135931,ENST00000349938,protein_coding
ENSG00000178796,ENST00000326413,protein_coding
ENSG00000164330,ENST00000519890,protein_coding
ENSG00000205330,ENST00000642104,protein_coding
ENSG00000215009,ENST00000399422,protein_coding
ENSG00000143436,ENST00000368830,protein_coding
ENSG00000076555,ENST00000338432,protein_coding
ENSG00000213218,ENST00000345366,protein_coding
ENSG00000177508,ENST00000329734,protein_coding
ENSG00000059377,ENST00000493340,protein_coding
ENSG00000166337,ENST00000299424,protein_coding
ENSG00000143450,ENST00000635322,protein_coding
ENSG00000182132,ENST00000518527,protein_coding
ENSG00000103381,ENST00000381774,protein_coding
ENSG00000187049,ENST00000398979,protein_coding
ENSG00000111906,ENST00000608456,protein_coding
ENSG00000237515,ENST00000558583,protein_coding
ENSG00000166444,ENST00000526757,protein_coding
ENSG00000136487,ENST00000622506,protein_coding
ENSG00000233232,ENST00000452313,protein_coding
ENSG00000186153,ENST00000627394,protein_coding
ENSG00000213171,ENST00000368820,protein_coding
ENSG00000196407,ENST00000368817,protein_coding
ENSG00000135547,ENST00000368365,protein_coding
ENSG00000159445,ENST00000368814,protein_coding
ENSG00000094755,ENST00000521481,protein_coding
ENSG00000164440,ENST00000358430,protein_coding
ENSG00000197747,ENST00000368811,protein_coding
ENSG00000187595,ENST00000496039,protein_coding
ENSG00000109133,ENST00000508448,protein_coding
ENSG00000123473,ENST00000360380,protein_coding
ENSG00000186090,ENST00000334128,protein_coding
ENSG00000108604,ENST00000448276,protein_coding
ENSG00000164442,ENST00000367651,protein_coding
ENSG00000171241,ENST00000303383,protein_coding
ENSG00000060762,ENST00000360961,protein_coding
ENSG00000161202,ENST00000313143,protein_coding
ENSG00000071242,ENST00000265678,protein_coding
ENSG00000170667,ENST00000707123,protein_coding
ENSG00000156140,ENST00000286657,protein_coding
ENSG00000069329,ENST00000299138,protein_coding
ENSG00000182836,ENST00000377801,protein_coding
ENSG00000171617,ENST00000618628,protein_coding
ENSG00000184271,ENST00000636728,protein_coding
ENSG00000049860,ENST00000511181,protein_coding
ENSG00000081051,ENST00000513720,protein_coding
ENSG00000212659,ENST00000391355,protein_coding
ENSG00000180386,ENST00000391354,protein_coding
ENSG00000260287,ENST00000569055,protein_coding
ENSG00000161203,ENST00000686364,protein_coding
ENSG00000180574,ENST00000322446,protein_coding
ENSG00000135441,ENST00000548925,protein_coding
ENSG00000091651,ENST00000563599,protein_coding
ENSG00000157954,ENST00000401525,protein_coding
ENSG00000165682,ENST00000398937,protein_coding
ENSG00000274226,ENST00000610350,protein_coding
ENSG00000079557,ENST00000226355,protein_coding
ENSG00000197837,ENST00000358064,protein_coding
ENSG00000275954,ENST00000620210,protein_coding
ENSG00000179088,ENST00000547347,protein_coding
ENSG00000140795,ENST00000394809,protein_coding
ENSG00000156194,ENST00000511880,protein_coding
ENSG00000273611,ENST00000619730,protein_coding
ENSG00000164329,ENST00000505571,protein_coding
ENSG00000155330,ENST00000285697,protein_coding
ENSG00000145425,ENST00000509736,protein_coding
ENSG00000235272,ENST00000444122,protein_coding
ENSG00000125207,ENST00000245255,protein_coding
ENSG00000186439,ENST00000334268,protein_coding
ENSG00000164638,ENST00000434816,protein_coding
ENSG00000166123,ENST00000340124,protein_coding
ENSG00000278259,ENST00000614623,protein_coding
ENSG00000198854,ENST00000368775,protein_coding
ENSG00000184378,ENST00000330368,protein_coding
ENSG00000240386,ENST00000334371,protein_coding
ENSG00000186226,ENST00000368771,protein_coding
ENSG00000085274,ENST00000349841,protein_coding
ENSG00000177034,ENST00000512528,protein_coding
ENSG00000172155,ENST00000326233,protein_coding
ENSG00000069345,ENST00000317089,protein_coding
ENSG00000020129,ENST00000373253,protein_coding
ENSG00000058404,ENST00000700283,protein_coding
ENSG00000137269,ENST00000487251,protein_coding
ENSG00000113296,ENST00000513310,protein_coding
ENSG00000171757,ENST00000446859,protein_coding
ENSG00000146147,ENST00000505762,protein_coding
ENSG00000109686,ENST00000604922,protein_coding
ENSG00000132341,ENST00000448750,protein_coding
ENSG00000053108,ENST00000265342,protein_coding
ENSG00000116819,ENST00000373235,protein_coding
ENSG00000237763,ENST00000370083,protein_coding
ENSG00000115138,ENST00000380794,protein_coding
ENSG00000114248,ENST00000316428,protein_coding
ENSG00000120733,ENST00000314358,protein_coding
ENSG00000081052,ENST00000396625,protein_coding
ENSG00000197302,ENST00000529943,protein_coding
ENSG00000187033,ENST00000335556,protein_coding
ENSG00000174876,ENST00000330330,protein_coding
ENSG00000133812,ENST00000692716,protein_coding
ENSG00000277161,ENST00000614443,protein_coding
ENSG00000278311,ENST00000611219,protein_coding
ENSG00000008952,ENST00000461933,protein_coding
ENSG00000204099,ENST00000415936,protein_coding
ENSG00000131650,ENST00000572045,protein_coding
ENSG00000187733,ENST00000684141,protein_coding
ENSG00000120705,ENST00000499810,protein_coding
ENSG00000189099,ENST00000455694,protein_coding
ENSG00000186603,ENST00000334815,protein_coding
ENSG00000197454,ENST00000355281,protein_coding
ENSG00000278535,ENST00000618403,protein_coding
ENSG00000162430,ENST00000361547,protein_coding
ENSG00000088926,ENST00000403665,protein_coding
ENSG00000118600,ENST00000690060,protein_coding
ENSG00000119900,ENST00000370435,protein_coding
ENSG00000278619,ENST00000614766,protein_coding
ENSG00000173212,ENST00000684484,protein_coding
ENSG00000173890,ENST00000355897,protein_coding
ENSG00000287363,ENST00000623004,protein_coding
ENSG00000139714,ENST00000355329,protein_coding
ENSG00000049618,ENST00000346085,protein_coding
ENSG00000121210,ENST00000409663,protein_coding
ENSG00000188389,ENST00000334409,protein_coding
ENSG00000188735,ENST00000342607,protein_coding
ENSG00000163531,ENST00000404977,protein_coding
ENSG00000156463,ENST00000359120,protein_coding
ENSG00000167895,ENST00000590426,protein_coding
ENSG00000099381,ENST00000710314,protein_coding
ENSG00000188306,ENST00000340806,protein_coding
ENSG00000188011,ENST00000419912,protein_coding
ENSG00000164081,ENST00000419358,protein_coding
ENSG00000216921,ENST00000404031,protein_coding
ENSG00000173261,ENST00000311450,protein_coding
ENSG00000139725,ENST00000267205,protein_coding
ENSG00000163359,ENST00000473258,protein_coding
ENSG00000133706,ENST00000674181,protein_coding
ENSG00000166164,ENST00000562383,protein_coding
ENSG00000164082,ENST00000395052,protein_coding
ENSG00000136488,ENST00000453363,protein_coding
ENSG00000007312,ENST00000698624,protein_coding
ENSG00000137462,ENST00000646900,protein_coding
ENSG00000214686,ENST00000668964,protein_coding
ENSG00000135439,ENST00000257897,protein_coding
ENSG00000114503,ENST00000467803,protein_coding
ENSG00000145428,ENST00000347063,protein_coding
ENSG00000176009,ENST00000531618,protein_coding
ENSG00000072062,ENST00000677971,protein_coding
ENSG00000280021,ENST00000624103,protein_coding
ENSG00000160695,ENST00000621676,protein_coding
ENSG00000007216,ENST00000444914,protein_coding
ENSG00000161981,ENST00000293861,protein_coding
ENSG00000145423,ENST00000274063,protein_coding
ENSG00000270170,ENST00000602845,protein_coding
ENSG00000119227,ENST00000412723,protein_coding
ENSG00000135127,ENST00000548673,protein_coding
ENSG00000163995,ENST00000512594,protein_coding
ENSG00000163602,ENST00000477973,protein_coding
ENSG00000196428,ENST00000361875,protein_coding
ENSG00000289762,ENST00000699221,protein_coding
ENSG00000171051,ENST00000595042,protein_coding
ENSG00000111737,ENST00000229340,protein_coding
ENSG00000103121,ENST00000219400,protein_coding
ENSG00000184144,ENST00000640352,protein_coding
ENSG00000105397,ENST00000530220,protein_coding
ENSG00000206384,ENST00000358511,protein_coding
ENSG00000109101,ENST00000577936,protein_coding
ENSG00000089154,ENST00000300648,protein_coding
ENSG00000141499,ENST00000431639,protein_coding
ENSG00000150750,ENST00000280325,protein_coding
ENSG00000214290,ENST00000610738,protein_coding
ENSG00000118503,ENST00000421450,protein_coding
ENSG00000124786,ENST00000644923,protein_coding
ENSG00000087008,ENST00000356406,protein_coding
ENSG00000178105,ENST00000693015,protein_coding
ENSG00000166473,ENST00000534447,protein_coding
ENSG00000273291,ENST00000451200,protein_coding
ENSG00000182983,ENST00000440367,protein_coding
ENSG00000146350,ENST00000398197,protein_coding
ENSG00000163788,ENST00000454177,protein_coding
ENSG00000173456,ENST00000311413,protein_coding
ENSG00000223953,ENST00000528368,protein_coding
ENSG00000089157,ENST00000551217,protein_coding
ENSG00000235718,ENST00000619721,protein_coding
ENSG00000266074,ENST00000675386,protein_coding
ENSG00000144649,ENST00000693686,protein_coding
ENSG00000036672,ENST00000260187,protein_coding
ENSG00000175084,ENST00000373960,protein_coding
ENSG00000141524,ENST00000590602,protein_coding
ENSG00000251369,ENST00000601415,protein_coding
ENSG00000196639,ENST00000438284,protein_coding
ENSG00000197548,ENST00000451513,protein_coding
ENSG00000259009,ENST00000699059,protein_coding
ENSG00000105398,ENST00000222002,protein_coding
ENSG00000083093,ENST00000566069,protein_coding
ENSG00000188493,ENST00000470681,protein_coding
ENSG00000164074,ENST00000473040,protein_coding
ENSG00000136531,ENST00000640791,protein_coding
ENSG00000106086,ENST00000483799,protein_coding
ENSG00000127578,ENST00000573440,protein_coding
ENSG00000154096,ENST00000284240,protein_coding
ENSG00000145431,ENST00000502773,protein_coding
ENSG00000077312,ENST00000601545,protein_coding
ENSG00000130731,ENST00000614890,protein_coding
ENSG00000143028,ENST00000369872,protein_coding
ENSG00000154429,ENST00000366687,protein_coding
ENSG00000248712,ENST00000375140,protein_coding
ENSG00000261857,ENST00000597600,protein_coding
ENSG00000183439,ENST00000329314,protein_coding
ENSG00000172927,ENST00000544008,protein_coding
ENSG00000109536,ENST00000711580,protein_coding
ENSG00000143632,ENST00000684723,protein_coding
ENSG00000086544,ENST00000263370,protein_coding
ENSG00000127585,ENST00000562648,protein_coding
ENSG00000144560,ENST00000430365,protein_coding
ENSG00000187815,ENST00000372706,protein_coding
ENSG00000110092,ENST00000227507,protein_coding
ENSG00000173757,ENST00000698801,protein_coding
ENSG00000117010,ENST00000648542,protein_coding
ENSG00000205097,ENST00000504750,protein_coding
ENSG00000162006,ENST00000543963,protein_coding
ENSG00000167807,ENST00000452032,protein_coding
ENSG00000007376,ENST00000561734,protein_coding
ENSG00000180354,ENST00000324453,protein_coding
ENSG00000089159,ENST00000267257,protein_coding
ENSG00000149716,ENST00000542515,protein_coding
ENSG00000268400,ENST00000598664,protein_coding
ENSG00000179562,ENST00000321407,protein_coding
ENSG00000180098,ENST00000373830,protein_coding
ENSG00000004059,ENST00000463733,protein_coding
ENSG00000105613,ENST00000591495,protein_coding
ENSG00000064042,ENST00000513024,protein_coding
ENSG00000275740,ENST00000506502,protein_coding
ENSG00000091009,ENST00000265271,protein_coding
ENSG00000141564,ENST00000574767,protein_coding
ENSG00000188060,ENST00000373826,protein_coding
ENSG00000243480,ENST00000423678,protein_coding
ENSG00000162344,ENST00000294312,protein_coding
ENSG00000127586,ENST00000631357,protein_coding
ENSG00000117266,ENST00000512922,protein_coding
ENSG00000105499,ENST00000599111,protein_coding
ENSG00000075388,ENST00000168712,protein_coding
ENSG00000184261,ENST00000327876,protein_coding
ENSG00000160683,ENST00000292174,protein_coding
ENSG00000173210,ENST00000326685,protein_coding
ENSG00000138081,ENST00000434234,protein_coding
ENSG00000106328,ENST00000478328,protein_coding
ENSG00000186174,ENST00000334801,protein_coding
ENSG00000106331,ENST00000341640,protein_coding
ENSG00000110375,ENST00000534788,protein_coding
ENSG00000176302,ENST00000531539,protein_coding
ENSG00000256269,ENST00000536185,protein_coding
ENSG00000077092,ENST00000687676,protein_coding
ENSG00000106348,ENST00000469328,protein_coding
ENSG00000185453,ENST00000614654,protein_coding
ENSG00000127588,ENST00000248150,protein_coding
ENSG00000105483,ENST00000600800,protein_coding
ENSG00000167978,ENST00000576924,protein_coding
ENSG00000182793,ENST00000475052,protein_coding
ENSG00000157510,ENST00000296721,protein_coding
ENSG00000111186,ENST00000539198,protein_coding
ENSG00000174567,ENST00000308302,protein_coding
ENSG00000143850,ENST00000272203,protein_coding
ENSG00000167419,ENST00000582328,protein_coding
ENSG00000080546,ENST00000436639,protein_coding
ENSG00000171823,ENST00000339235,protein_coding
ENSG00000172071,ENST00000682603,protein_coding
ENSG00000164284,ENST00000513661,protein_coding
ENSG00000082805,ENST00000611180,protein_coding
ENSG00000145882,ENST00000510990,protein_coding
ENSG00000127743,ENST00000518814,protein_coding
ENSG00000197056,ENST00000650449,protein_coding
ENSG00000183137,ENST00000521277,protein_coding
ENSG00000005381,ENST00000225275,protein_coding
ENSG00000005379,ENST00000581692,protein_coding
ENSG00000164591,ENST00000297130,protein_coding
ENSG00000085644,ENST00000573771,protein_coding
ENSG00000174173,ENST00000309922,protein_coding
ENSG00000203910,ENST00000370375,protein_coding
ENSG00000123095,ENST00000242728,protein_coding
ENSG00000086589,ENST00000199814,protein_coding
ENSG00000133657,ENST00000687055,protein_coding
ENSG00000174842,ENST00000370360,protein_coding
ENSG00000185864,ENST00000682606,protein_coding
ENSG00000123094,ENST00000688511,protein_coding
ENSG00000188452,ENST00000684145,protein_coding
ENSG00000106526,ENST00000478393,protein_coding
ENSG00000132912,ENST00000447998,protein_coding
ENSG00000187492,ENST00000462108,protein_coding
ENSG00000185274,ENST00000333538,protein_coding
ENSG00000177238,ENST00000322122,protein_coding
ENSG00000140688,ENST00000570164,protein_coding
ENSG00000185614,ENST00000333323,protein_coding
ENSG00000105993,ENST00000441561,protein_coding
ENSG00000182179,ENST00000333486,protein_coding
ENSG00000205592,ENST00000676020,protein_coding
ENSG00000122484,ENST00000610020,protein_coding
ENSG00000135407,ENST00000546952,protein_coding
ENSG00000213246,ENST00000581166,protein_coding
ENSG00000183763,ENST00000331456,protein_coding
ENSG00000178150,ENST00000595607,protein_coding
ENSG00000102924,ENST00000219197,protein_coding
ENSG00000285897,ENST00000648873,protein_coding
ENSG00000108375,ENST00000583753,protein_coding
ENSG00000279111,ENST00000623167,protein_coding
ENSG00000256235,ENST00000526627,protein_coding
ENSG00000187701,ENST00000460972,protein_coding
ENSG00000203757,ENST00000368145,protein_coding
ENSG00000142227,ENST00000599704,protein_coding
ENSG00000237693,ENST00000522154,protein_coding
ENSG00000163563,ENST00000491210,protein_coding
ENSG00000145908,ENST00000446148,protein_coding
ENSG00000162992,ENST00000683166,protein_coding
ENSG00000196266,ENST00000649616,protein_coding
ENSG00000196772,ENST00000641093,protein_coding
ENSG00000123643,ENST00000520111,protein_coding
