"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation_status"
"ENST00000468123",2.40742640476709,3.67728249001638,0.455626762565094,8.07082198006536,6.9826464527034e-16,1.30528632936493e-14,"Upregulated"
"ENST00000468179",2.45455274547031,3.70167846215233,0.455823577407804,8.12085781784958,4.62900079909982e-16,8.83532679261338e-15,"Upregulated"
"ENST00000468223",1.19025599695663,2.63111289180341,0.46735551834921,5.62978886201453,1.80430356105293e-08,1.38569348795872e-07,"Upregulated"
"ENST00000468261",1.32575849671226,2.79367581634167,0.46276383354088,6.0369363676621,1.57067623116568e-09,1.39045385536211e-08,"Upregulated"
"ENST00000468286",1.83177937466492,3.27993446807144,0.483637122914719,6.78180874186079,1.18680525392073e-11,1.39658096931599e-10,"Upregulated"
"ENST00000468311",2.76498112567933,3.84792947997736,0.453912815645234,8.4772435308035,2.30591947073694e-17,5.06486342826327e-16,"Upregulated"
"ENST00000468397",5.97038474281704,4.96771248779423,0.47551002627995,10.4471245888505,1.51035046673859e-25,7.51988617737639e-24,"Upregulated"
"ENST00000468437",1.56619401787549,3.05074231927851,0.460339890366052,6.62715177008152,3.42225729210616e-11,3.80230096182098e-10,"Upregulated"
"ENST00000468482",1.11128276346081,2.55501043971306,0.463643247040192,5.51072501545907,3.57358643894807e-08,2.63431488776877e-07,"Upregulated"
"ENST00000468499",0.936615858884751,2.28165277141014,0.467161719474294,4.88407477816832,1.03915635485955e-06,6.15099752684539e-06,"Upregulated"
"ENST00000468586",1.09996397372455,2.5179135102185,0.462856271085729,5.43994684205572,5.32964714147336e-08,3.82994197754198e-07,"Upregulated"
"ENST00000468626",0.716684710577129,1.90513092440602,0.473529099992238,4.02326050170358,5.73979491272751e-05,0.000249098113744238,"Upregulated"
"ENST00000468633",5.05002431902412,4.73511523015638,0.45641163376152,10.3746593642495,3.23363537062924e-25,1.56496990462622e-23,"Upregulated"
"ENST00000468676",2.57172949236791,3.75416219935022,0.45388249149137,8.27122056859864,1.32594485544225e-16,2.69857657892359e-15,"Upregulated"
"ENST00000468694",2.10524250170193,3.45809025402152,0.456098185869,7.58189872523358,3.40534059336907e-14,5.35441053430949e-13,"Upregulated"
"ENST00000468772",0.995006257888702,2.40265348993744,0.46491831315805,5.16790460159966,2.36733083447102e-07,1.54577554647806e-06,"Upregulated"
"ENST00000468793",1.14857891376397,2.6206411496295,0.462517857973801,5.66603235842614,1.46141938185127e-08,1.13611132669156e-07,"Upregulated"
"ENST00000468800",2.82499450023089,3.88433276126117,0.454771738100388,8.54128002211898,1.32743101611385e-17,2.98602033470725e-16,"Upregulated"
"ENST00000468918",4.83053079525512,4.64999958782003,0.455501651279028,10.2085241069117,1.81606110845429e-24,8.17270431691156e-23,"Upregulated"
"ENST00000468928",0.59017634912292,1.64325092817975,0.480082528694771,3.42285092658414,0.000619680517565814,0.00217468905531546,"Upregulated"
