TF_gene,tissue_cervix_ectocervix,TF_transcript_id_cervix_ectocervix,target_gene_cervix_ectocervix,target_transcript_id_cervix_ectocervix,importance_cervix_ectocervix,cervix_ectocervix_percentage,cervix_ectocervix_opposite_percentage,tissue_fallopian_tube,TF_transcript_id_fallopian_tube,target_gene_fallopian_tube,target_transcript_id_fallopian_tube,importance_fallopian_tube,fallopian_tube_percentage,fallopian_tube_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
KAT5,cervix_ectocervix,KAT5-203,TEN1,TEN1-201,4.814348661853798,0.41565369479667685,0.5843463052033231,fallopian_tube,KAT5-203,RER1,RER1-202,4.528091005665671,0.5843463052033231,0.4156536947966769,0.0,0,True
USF2,cervix_ectocervix,USF2-205,UPK3BL1,UPK3BL1-201,4.810172320676405,0.5042810200398019,0.4957189799601981,fallopian_tube,USF2-201,HSPB7,HSPB7-204,3.6525418877914295,0.5284585865942131,0.4715414134057869,0.0,0,True
CHD4,cervix_ectocervix,CHD4-203,KAT2B,KAT2B-201,4.810008951979989,0.5024994498066464,0.4975005501933536,fallopian_tube,CHD4-201,NOP16,0,4.6031549741774445,0.4810503601495305,0.5189496398504695,0.0,0,True
NFKB1,cervix_ectocervix,NFKB1-201,ZDHHC18,ZDHHC18-202,4.797761476119348,0.5260583340952729,0.4739416659047271,fallopian_tube,NFKB1-205,NUP205,0,4.008469009833819,0.0,0.0,5.7086565083683,Upregulated,True
SIRT6,cervix_ectocervix,SIRT6-202,SRSF5,SRSF5-201,4.768158665554166,0.5247682588415895,0.4752317411584105,fallopian_tube,SIRT6-202,SARS2,0,3.1175019434274502,0.47523174115841055,0.5247682588415894,0.0,0,True
YAP1,cervix_ectocervix,YAP1-201,MYL12B,MYL12B-201,4.714017989421805,0.517652053922089,0.482347946077911,fallopian_tube,YAP1-201,CFL2,0,3.5716239092474966,0.48234794607791104,0.517652053922089,0.0,0,True
NFE2L1,cervix_ectocervix,NFE2L1-203,LACTB,LACTB-201,4.707913642300049,0.4487279924133097,0.5512720075866904,fallopian_tube,NFE2L1-202,ARF1,0,3.573260217741598,0.5763789889242241,0.4236210110757759,0.0,0,True
RARG,cervix_ectocervix,RARG-202,LRPPRC,0,4.673729483837638,0.0,0.0,fallopian_tube,RARG-203,PKN2,PKN2-203,2.7502136560783086,0.4250668843241282,0.5749331156758718,-6.79759493541371,Downregulated,True
RB1,cervix_ectocervix,RB1-201,HOXD10,0,4.664107277829112,0.5522797202797203,0.4477202797202797,fallopian_tube,RB1-201,CLPP,CLPP-201,3.88013933262704,0.4477202797202797,0.5522797202797203,0.0,0,True
LRRFIP1,cervix_ectocervix,LRRFIP1-201,ACAD11,ACAD11-208,4.655919618973773,0.5256104944500505,0.4743895055499495,fallopian_tube,LRRFIP1-210,KSR1,KSR1-209,3.81509816235556,0.40345220776156965,0.5965477922384304,0.0,0,True
LMO4,cervix_ectocervix,LMO4-201,VPS52,0,4.649048645988332,0.5598656271788046,0.4401343728211954,fallopian_tube,LMO4-201,BCL2L12,BCL2L12-201,3.353979887887085,0.44013437282119544,0.5598656271788045,0.0,0,True
RBPJ,cervix_ectocervix,RBPJ-202,KMT2E,KMT2E-201,4.644749973442927,0.5235775149707025,0.4764224850292975,fallopian_tube,RBPJ-210,NFS1,NFS1-204,3.365913922556014,0.0,0.0,5.49700023153713,Upregulated,True
BRD4,cervix_ectocervix,BRD4-203,ZDHHC9,0,4.643852456111961,0.5213964532915677,0.4786035467084323,fallopian_tube,BRD4-203,RBM24,0,4.79533469148952,0.4786035467084322,0.5213964532915678,0.0,0,True
HBP1,cervix_ectocervix,HBP1-208,STIM1,STIM1-201,4.628146409959096,0.5322782920274709,0.4677217079725291,fallopian_tube,HBP1-208,RAN,RAN-206,3.887724331192529,0.4677217079725291,0.5322782920274709,0.0,0,True
TLE1,cervix_ectocervix,TLE1-201,FHL2,FHL2-206,4.623315066347655,0.506777412470439,0.49322258752956105,fallopian_tube,TLE1-201,SNAPC1,0,3.735074730397714,0.49322258752956105,0.506777412470439,0.0,0,True
PRRX1,cervix_ectocervix,PRRX1-201,ZFAND5,ZFAND5-205,4.622063321722543,0.6379354357302753,0.36206456426972466,fallopian_tube,PRRX1-201,GORASP1,GORASP1-212,4.112235805027474,0.36206456426972466,0.6379354357302753,0.0,0,True
STAT2,cervix_ectocervix,STAT2-209,HEXA,HEXA-211,4.6147962795301245,0.0,0.0,fallopian_tube,STAT2-206,YWHAE,YWHAE-202,3.323350636832698,0.3833346200365423,0.6166653799634577,-5.30931229965637,Downregulated,True
PAWR,cervix_ectocervix,PAWR-201,SUMO2,SUMO2-203,4.6101976453022,0.4538693314008925,0.5461306685991075,fallopian_tube,PAWR-201,TRAPPC3,0,4.115367940076072,0.5461306685991075,0.4538693314008925,0.0,0,True
NR2F1,cervix_ectocervix,NR2F1-205,ERMP1,0,4.60261228234088,0.4147190797110237,0.5852809202889764,fallopian_tube,NR2F1-205,INAFM2,0,3.727861634860118,0.5852809202889763,0.41471907971102373,0.0,0,True
EP300,cervix_ectocervix,EP300-201,PLEKHO2,0,4.601790788836057,0.455487927228948,0.544512072771052,fallopian_tube,EP300-201,BET1,BET1-201,3.914421325268433,0.5445120727710521,0.45548792722894793,0.0,0,True
NFX1,cervix_ectocervix,NFX1-201,DDX28,0,4.586529260242617,0.5020896656534953,0.49791033434650467,fallopian_tube,NFX1-203,DMXL1,0,3.2917432207674584,0.5074441687344914,0.4925558312655086,0.0,0,True
NME2,cervix_ectocervix,NME2-204,PANX1,0,4.582304450950502,0.0,0.0,fallopian_tube,NME2-205,RALY,RALY-205,3.767987303065644,0.47809299730027305,0.521907002699727,-7.36710018458198,Downregulated,True
ASXL1,cervix_ectocervix,ASXL1-201,AEBP2,0,4.576045787551556,0.5015267503870635,0.4984732496129365,fallopian_tube,ASXL1-201,RSU1,RSU1-201,3.090940259556388,0.4984732496129365,0.5015267503870635,0.0,0,True
FOXN3,cervix_ectocervix,FOXN3-202,PDGFRA,PDGFRA-201,4.568033006803165,0.45283018867924524,0.5471698113207548,fallopian_tube,FOXN3-202,SCAMP3,SCAMP3-201,3.4389911713363994,0.5471698113207548,0.4528301886792452,0.0,0,True
TLE5,cervix_ectocervix,TLE5-202,PODN,0,4.563307445027747,0.4600684540787222,0.5399315459212778,fallopian_tube,TLE5-207,CPNE1,0,4.717988580690825,0.505163579929935,0.494836420070065,0.0,0,True
NR3C1,cervix_ectocervix,NR3C1-203,EIF5,0,4.550510162249687,0.5305484841471881,0.46945151585281186,fallopian_tube,NR3C1-203,KAT2B,0,3.7477620162950895,0.46945151585281186,0.5305484841471881,0.0,0,True
NFE2L2,cervix_ectocervix,NFE2L2-202,CDH13,CDH13-209,4.542068885582036,0.47140147369956953,0.5285985263004305,fallopian_tube,NFE2L2-202,RARA,0,3.601798717480136,0.5285985263004305,0.47140147369956953,0.0,0,True
YBX3,cervix_ectocervix,YBX3-202,CRIP2,CRIP2-204,4.5144692528673325,0.48452170624627,0.51547829375373,fallopian_tube,YBX3-201,SLC29A3,0,4.768806712937983,0.5700724771722132,0.4299275228277868,0.0,0,True
CC2D1A,cervix_ectocervix,CC2D1A-201,NOL7,0,4.5065262331533775,0.4718294726889854,0.5281705273110147,fallopian_tube,CC2D1A-201,C9orf72,C9orf72-203,3.237400444423383,0.5281705273110147,0.47182947268898534,0.0,0,True
COPS5,cervix_ectocervix,COPS5-201,STIM1,0,4.499405857048549,0.49674858223062385,0.5032514177693761,fallopian_tube,COPS5-201,LMBR1L,0,3.2838270872593247,0.5032514177693762,0.4967485822306238,0.0,0,True
STAT1,cervix_ectocervix,STAT1-201,EIF4EBP3,0,4.49079133392793,0.5849579087284005,0.4150420912715995,fallopian_tube,STAT1-201,RAN,RAN-206,3.12754267907514,0.41504209127159947,0.5849579087284005,0.0,0,True
CTBP1,cervix_ectocervix,CTBP1-204,STOM,STOM-203,4.4648924213333,0.46034529268950636,0.5396547073104936,fallopian_tube,CTBP1-212,HMG20A,0,4.521558176138821,0.0,0.0,6.03642871041038,Upregulated,True
NUPR1,cervix_ectocervix,NUPR1-203,JOSD2,0,4.462450791040775,0.5132849661269399,0.48671503387306014,fallopian_tube,NUPR1-202,GID4,0,3.851905224011112,0.5221186156568924,0.47788138434310756,0.0,0,True
ATF4,cervix_ectocervix,ATF4-202,SPHK1,0,4.462316577195249,0.46246156601689603,0.537538433983104,fallopian_tube,ATF4-201,ACTN1,ACTN1-204,3.127068867793717,0.7315377594811349,0.26846224051886514,0.0,0,True
KAT6A,cervix_ectocervix,KAT6A-201,DNAJB2,DNAJB2-202,4.446613526813656,0.5232015587345537,0.47679844126544635,fallopian_tube,KAT6A-201,RRP12,0,3.769790940229853,0.4767984412654463,0.5232015587345538,0.0,0,True
SNW1,cervix_ectocervix,SNW1-201,MGAT1,0,4.432444188473346,0.5125729442970822,0.4874270557029178,fallopian_tube,SNW1-201,TRMT112,0,4.491159453470583,0.4874270557029177,0.5125729442970823,0.0,0,True
ELF1,cervix_ectocervix,ELF1-201,DENND11,0,4.4289426800232246,0.5177792578905528,0.4822207421094472,fallopian_tube,ELF1-201,ARL6IP1,0,3.8122631450816407,0.4822207421094472,0.5177792578905528,0.0,0,True
DDX5,cervix_ectocervix,DDX5-218,PLAAT4,0,4.426104134125739,0.4168730020642119,0.583126997935788,fallopian_tube,DDX5-215,PARD6G,0,4.311552836414646,0.6073716823919866,0.3926283176080134,0.0,0,True
CREBL2,cervix_ectocervix,CREBL2-201,PXN,0,4.414828360117156,0.5189903489235337,0.4810096510764663,fallopian_tube,CREBL2-201,HYCC2,0,3.5160314245253232,0.4810096510764662,0.5189903489235338,0.0,0,True
EWSR1,cervix_ectocervix,EWSR1-217,ARRDC3,ARRDC3-201,4.411427287221694,0.43398744501013303,0.5660125549898669,fallopian_tube,EWSR1-221,SEC16A,SEC16A-208,3.3741234246958376,0.4953306944391069,0.5046693055608931,0.0,0,True
NUCKS1,cervix_ectocervix,NUCKS1-201,MED13,0,4.403691098948907,0.499008627146873,0.500991372853127,fallopian_tube,NUCKS1-201,PPP2R5C,PPP2R5C-201,3.515999188609015,0.500991372853127,0.499008627146873,0.0,0,True
RXRA,cervix_ectocervix,RXRA-201,HOXD10,HOXD10-201,4.399021093996685,0.4761113605747642,0.5238886394252358,fallopian_tube,RXRA-201,KLF4,0,3.211126948457023,0.5238886394252358,0.4761113605747642,0.0,0,True
YY1,cervix_ectocervix,YY1-204,SRPK2,0,4.369426748019528,0.0,0.0,fallopian_tube,YY1-201,QRICH1,QRICH1-202,3.451839214306866,0.5652518841729472,0.43474811582705275,-5.33008044835315,Downregulated,True
MEIS1,cervix_ectocervix,MEIS1-216,EPS15,EPS15-203,4.347578076552359,0.5483401510383888,0.45165984896161115,fallopian_tube,MEIS1-209,MAPK3,MAPK3-206,3.618624685632171,0.4605049185572232,0.5394950814427768,0.0,0,True
PCBD1,cervix_ectocervix,PCBD1-201,YEATS4,0,4.3373273019461,0.40418705296707286,0.5958129470329272,fallopian_tube,PCBD1-201,PEX26,0,3.4673778939753146,0.5958129470329272,0.4041870529670728,0.0,0,True
HSF4,cervix_ectocervix,HSF4-224,RPL28,RPL28-208,4.326289322493873,0.44102086595843737,0.5589791340415626,fallopian_tube,HSF4-221,MOB1A,MOB1A-201,3.765802469225656,0.0,0.0,6.23638150334591,Upregulated,True
DNAJC2,cervix_ectocervix,DNAJC2-203,TNFRSF12A,0,4.321040107657183,0.49617837275564197,0.5038216272443581,fallopian_tube,DNAJC2-203,RAN,RAN-211,3.945831546191598,0.503821627244358,0.496178372755642,0.0,0,True
TSC22D1,cervix_ectocervix,TSC22D1-201,HNRNPA1L3,0,4.310603780994597,0.45845259270629235,0.5415474072937076,fallopian_tube,TSC22D1-201,KIAA1755,0,3.221485926697696,0.5415474072937078,0.45845259270629224,0.0,0,True
NFIA,cervix_ectocervix,NFIA-207,ALDH7A1,0,4.309045568589561,0.46489573242237286,0.5351042675776272,fallopian_tube,NFIA-207,EXOG,0,3.335820451223853,0.5351042675776271,0.4648957324223729,0.0,0,True
APEX1,cervix_ectocervix,APEX1-201,CEP44,0,4.291235361195729,0.4990308288720694,0.5009691711279306,fallopian_tube,APEX1-201,PER3,0,4.974859845918822,0.5009691711279306,0.4990308288720694,0.0,0,True
CEBPD,cervix_ectocervix,CEBPD-201,RPL18,RPL18-215,4.278737913142699,0.3229618368665847,0.6770381631334152,fallopian_tube,CEBPD-201,AVPI1,0,4.33969043285988,0.6770381631334152,0.32296183686658475,0.0,0,True
ADNP2,cervix_ectocervix,ADNP2-201,CLSTN1,CLSTN1-203,4.27516085257472,0.44871091607240815,0.5512890839275919,fallopian_tube,ADNP2-201,BAG6,BAG6-258,3.172509656425009,0.5512890839275918,0.4487109160724082,0.0,0,True
FOS,cervix_ectocervix,FOS-201,TMEM219,TMEM219-204,4.271106990443884,0.06767115512137122,0.9323288448786288,fallopian_tube,FOS-204,FOS,FOS-206,3.8531920675037368,0.0,0.0,3.55051647920273,Upregulated,True
TAF12,cervix_ectocervix,TAF12-202,HDAC3,0,4.265617704948775,0.5280319110005124,0.4719680889994876,fallopian_tube,TAF12-202,ARL2,ARL2-201,4.014732918930863,0.47196808899948767,0.5280319110005123,0.0,0,True
RBCK1,cervix_ectocervix,RBCK1-213,RBM4,RBM4-203,4.263172819712295,0.5184863738934213,0.48151362610657866,fallopian_tube,RBCK1-202,MCU,0,4.304120624894722,0.4974359974262484,0.5025640025737517,0.0,0,True
CITED2,cervix_ectocervix,CITED2-203,VPS37C,VPS37C-201,4.252349746255703,0.20085501486256305,0.7991449851374369,fallopian_tube,CITED2-201,ENY2,0,4.590386190322301,0.0,0.0,1.87244932191009,Upregulated,True
FOSL2,cervix_ectocervix,FOSL2-201,PBDC1,0,4.242386248149366,0.4773084220751514,0.5226915779248487,fallopian_tube,FOSL2-201,CAMKK1,0,6.230855732873403,0.5226915779248487,0.47730842207515134,0.0,0,True
KMT2E,cervix_ectocervix,KMT2E-203,S100A6,S100A6-201,4.240148605987887,0.48518836535365467,0.5148116346463454,fallopian_tube,KMT2E-203,TP53I11,TP53I11-203,3.105120658475309,0.5148116346463454,0.4851883653536546,0.0,0,True
GTF2A1,cervix_ectocervix,GTF2A1-203,MAN2B1,MAN2B1-203,4.226393424260879,0.5407199562003833,0.45928004379961673,fallopian_tube,GTF2A1-203,RPS3,RPS3-202,5.526525262763627,0.45928004379961673,0.5407199562003833,0.0,0,True
KAT8,cervix_ectocervix,KAT8-201,NUDT14,0,4.220831146802152,0.4683595616232102,0.5316404383767899,fallopian_tube,KAT8-201,RPLP2,RPLP2-205,3.4677461705869086,0.5316404383767898,0.46835956162321024,0.0,0,True
SREBF1,cervix_ectocervix,SREBF1-204,OLFML3,0,4.210172095987418,0.0,0.0,fallopian_tube,SREBF1-201,MYG1,MYG1-201,3.9141356887991536,0.545006217201627,0.454993782798373,-6.84749926902857,Downregulated,True
TCF7L1,cervix_ectocervix,TCF7L1-201,CCN5,0,4.19444700733106,0.6113782494150594,0.38862175058494064,fallopian_tube,TCF7L1-201,FBXL3,0,3.653756833799173,0.3886217505849408,0.6113782494150592,0.0,0,True
STAT6,cervix_ectocervix,STAT6-201,CTSK,0,4.18812911261798,0.4819884053278204,0.5180115946721796,fallopian_tube,STAT6-201,NDUFB1,0,4.680955176748431,0.5180115946721796,0.4819884053278204,0.0,0,True
ZNF395,cervix_ectocervix,ZNF395-201,PSME1,0,4.183973843592394,0.4499319727891157,0.5500680272108843,fallopian_tube,ZNF395-201,BOP1,BOP1-205,2.7680957498112178,0.5500680272108843,0.4499319727891157,0.0,0,True
SRSF2,cervix_ectocervix,SRSF2-204,KDM4C,KDM4C-202,4.173748162314811,0.0,0.0,fallopian_tube,SRSF2-208,FBLN5,FBLN5-202,4.422994429929492,0.4770207234075094,0.5229792765924905,-6.65832444824621,Downregulated,True
ZNF24,cervix_ectocervix,ZNF24-202,PIAS1,0,4.165648066567316,0.41371952845788657,0.5862804715421135,fallopian_tube,ZNF24-202,LYRM1,LYRM1-204,4.05888083108973,0.5862804715421134,0.4137195284578866,0.0,0,True
KLF11,cervix_ectocervix,KLF11-206,SERPING1,0,4.162033220847814,0.44893018386442457,0.5510698161355754,fallopian_tube,KLF11-206,MKNK2,MKNK2-203,4.89108157005485,0.5510698161355755,0.4489301838644245,0.0,0,True
TRIM28,cervix_ectocervix,TRIM28-213,MRPS26,MRPS26-201,4.15364172967219,0.4471508379888268,0.5528491620111732,fallopian_tube,TRIM28-210,MRPL37,MRPL37-202,4.941150282154485,0.0,0.0,6.15590906517961,Upregulated,True
PIN1,cervix_ectocervix,PIN1-201,SLC25A4,SLC25A4-202,4.146886397459505,0.46000388680935195,0.5399961131906481,fallopian_tube,PIN1-201,FAS,FAS-203,4.0828954926910965,0.539996113190648,0.460003886809352,0.0,0,True
RCOR1,cervix_ectocervix,RCOR1-201,ZNF622,ZNF622-201,4.13223187688541,0.5700796950796951,0.42992030492030486,fallopian_tube,RCOR1-201,RNF208,0,2.723534776672721,0.429920304920305,0.570079695079695,0.0,0,True
SFPQ,cervix_ectocervix,SFPQ-201,ARHGAP45,0,4.1178273123808085,0.4697026587280302,0.5302973412719698,fallopian_tube,SFPQ-201,TPCN1,TPCN1-204,3.812906786014186,0.5302973412719699,0.4697026587280301,0.0,0,True
TRIM25,cervix_ectocervix,TRIM25-201,ITCH,0,4.093688437731407,0.44053096244715256,0.5594690375528475,fallopian_tube,TRIM25-201,RERG,0,4.372931059590387,0.5594690375528475,0.4405309624471525,0.0,0,True
ID1,cervix_ectocervix,ID1-202,RPS28,0,4.090865767098952,0.3852659989915667,0.6147340010084332,fallopian_tube,ID1-202,LRP10,LRP10-203,3.407152585753844,0.6147340010084332,0.38526599899156677,0.0,0,True
NCOA3,cervix_ectocervix,NCOA3-203,SNU13,SNU13-203,4.0876131566969285,0.5134457831325301,0.4865542168674699,fallopian_tube,NCOA3-203,LMAN1,LMAN1-201,4.176521950404981,0.48655421686746986,0.5134457831325301,0.0,0,True
RXRB,cervix_ectocervix,RXRB-202,H3-3A,H3-3A-204,4.085662103356554,0.4965308043652592,0.5034691956347408,fallopian_tube,RXRB-202,NRSN2,0,5.488558869031976,0.5034691956347407,0.4965308043652593,0.0,0,True
PRDM2,cervix_ectocervix,PRDM2-206,PPP2R3A,0,4.082190441325078,0.530194120432144,0.469805879567856,fallopian_tube,PRDM2-206,ENSG00000183889,ENST00000540039,3.077849419268352,0.46980587956785613,0.5301941204321439,0.0,0,True
CXXC1,cervix_ectocervix,CXXC1-217,DUS3L,DUS3L-201,4.080003559309735,0.4543013199817934,0.5456986800182066,fallopian_tube,CXXC1-217,EIF4EBP1,EIF4EBP1-201,3.4793986169485414,0.5456986800182066,0.45430131998179335,0.0,0,True
DNMT1,cervix_ectocervix,DNMT1-224,TFAP4,TFAP4-201,4.069338843758177,0.5157783689569764,0.4842216310430236,fallopian_tube,DNMT1-224,PARP6,PARP6-206,4.6281349904680456,0.4842216310430235,0.5157783689569765,0.0,0,True
NPM1,cervix_ectocervix,NPM1-202,NDRG1,NDRG1-216,4.069060430314094,0.5666567450474583,0.43334325495254167,fallopian_tube,NPM1-202,GET3,GET3-201,3.888591466510893,0.43334325495254156,0.5666567450474584,0.0,0,True
NFYB,cervix_ectocervix,NFYB-205,CCN5,0,4.066958358019895,0.4311930164888457,0.5688069835111542,fallopian_tube,NFYB-201,RAI1,RAI1-201,3.655404950694648,0.0,0.0,5.99257301723718,Upregulated,True
CEBPZ,cervix_ectocervix,CEBPZ-203,MKRN1,MKRN1-201,4.05662149639414,0.47861476986828483,0.5213852301317152,fallopian_tube,CEBPZ-203,ETFA,0,3.56136898922919,0.5213852301317152,0.4786147698682848,0.0,0,True
ERF,cervix_ectocervix,ERF-202,RBM5,RBM5-213,4.055586732173046,0.34801924494626163,0.6519807550537384,fallopian_tube,ERF-201,EMC3,0,4.935440551274822,0.605231635857425,0.394768364142575,0.0,0,True
NONO,cervix_ectocervix,NONO-209,RFC4,0,4.049168779790454,0.4996760871325613,0.5003239128674387,fallopian_tube,NONO-209,PAIP1,0,5.726562975149908,0.5003239128674386,0.4996760871325614,0.0,0,True
PARP14,cervix_ectocervix,PARP14-202,GALK1,0,4.048334330999501,0.5027192860131083,0.49728071398689166,fallopian_tube,PARP14-202,CKAP5,CKAP5-212,3.5570500001435628,0.49728071398689166,0.5027192860131083,0.0,0,True
KAT2B,cervix_ectocervix,KAT2B-201,YIPF2,0,4.034029516203799,0.5773495122531526,0.42265048774684744,fallopian_tube,KAT2B-201,TJAP1,TJAP1-205,3.986960148039312,0.4226504877468475,0.5773495122531525,0.0,0,True
MAML1,cervix_ectocervix,MAML1-201,MAGEF1,0,4.030280755719785,0.4829455807682378,0.5170544192317622,fallopian_tube,MAML1-201,RAB34,0,4.39004760553591,0.5170544192317622,0.4829455807682378,0.0,0,True
DMAP1,cervix_ectocervix,DMAP1-201,SLX9,0,4.022926582684569,0.5259397426575195,0.4740602573424805,fallopian_tube,DMAP1-201,MBTPS1,0,3.762895410383509,0.4740602573424804,0.5259397426575196,0.0,0,True
ING4,cervix_ectocervix,ING4-202,PRR13,PRR13-202,4.022835217251178,0.542257902064757,0.457742097935243,fallopian_tube,ING4-202,TIA1,TIA1-201,3.206908916083948,0.4577420979352431,0.5422579020647569,0.0,0,True
HMG20B,cervix_ectocervix,HMG20B-202,IER3IP1,0,4.017841235021857,0.5087559776385802,0.49124402236141984,fallopian_tube,HMG20B-213,PIK3R2,0,3.586702295133064,0.5081164364716887,0.4918835635283113,0.0,0,True
SPEN,cervix_ectocervix,SPEN-205,PRPF31,PRPF31-201,4.017167189206004,0.4499952512109412,0.5500047487890588,fallopian_tube,SPEN-201,PPP1R21,0,3.819024347111737,0.5580828594638506,0.4419171405361494,0.0,0,True
PURB,cervix_ectocervix,PURB-201,PRKCSH,PRKCSH-206,4.015337492892956,0.4716224064199356,0.5283775935800644,fallopian_tube,PURB-201,MLLT1,MLLT1-201,3.061134656631022,0.5283775935800644,0.4716224064199356,0.0,0,True
ZMIZ1,cervix_ectocervix,ZMIZ1-201,RPL13A,RPL13A-214,4.007636087241499,0.6090682196339433,0.3909317803660567,fallopian_tube,ZMIZ1-201,MDC1,MDC1-201,3.3301641118640224,0.39093178036605664,0.6090682196339434,0.0,0,True
HMGB1,cervix_ectocervix,HMGB1-205,PKN2,PKN2-203,4.005579957935646,0.5429310380934431,0.4570689619065569,fallopian_tube,HMGB1-208,RPS6KB2,0,5.041345453562983,0.4412855377008652,0.5587144622991348,0.0,0,True
TRIM22,cervix_ectocervix,TRIM22-201,MRPL53,MRPL53-201,4.00071408958876,0.4374711753094619,0.5625288246905381,fallopian_tube,TRIM22-210,ARAP3,ARAP3-204,3.954420213008268,0.0,0.0,6.58504461421728,Upregulated,True
KDM5B,cervix_ectocervix,KDM5B-202,TJP1,TJP1-201,3.9964862596734463,0.5706267959770115,0.4293732040229885,fallopian_tube,KDM5B-202,C7orf50,C7orf50-201,3.7543786313323455,0.4293732040229885,0.5706267959770115,0.0,0,True
TBL1XR1,cervix_ectocervix,TBL1XR1-232,GNAS,GNAS-231,3.9925035565332734,0.56704619388419,0.43295380611581,fallopian_tube,TBL1XR1-232,RBX1,RBX1-201,2.846033863343755,0.4329538061158101,0.56704619388419,0.0,0,True
ELK1,cervix_ectocervix,ELK1-201,CNIH1,CNIH1-202,3.980797628827785,0.40480923062006113,0.5951907693799389,fallopian_tube,ELK1-201,TIAL1,TIAL1-209,3.50827439494535,0.5951907693799389,0.40480923062006113,0.0,0,True
PREB,cervix_ectocervix,PREB-201,ATOX1,ATOX1-201,3.9713904726518185,0.41521607343898853,0.5847839265610115,fallopian_tube,PREB-201,MTOR,MTOR-202,4.090555971881327,0.5847839265610114,0.4152160734389886,0.0,0,True
SON,cervix_ectocervix,SON-204,C19orf25,0,3.9575329802901473,0.48729167090616793,0.5127083290938321,fallopian_tube,SON-204,UNG,UNG-202,4.564019343115574,0.5127083290938321,0.4872916709061679,0.0,0,True
ZNF410,cervix_ectocervix,ZNF410-202,MMP24OS,0,3.951152074262185,0.5201178385921389,0.4798821614078611,fallopian_tube,ZNF410-202,UBAP2,0,3.399399100270391,0.47988216140786105,0.520117838592139,0.0,0,True
EPAS1,cervix_ectocervix,EPAS1-206,TPRN,0,3.9479098177866434,0.42996803617369617,0.5700319638263038,fallopian_tube,EPAS1-201,SOS1,0,4.206439122712807,0.6185528264762452,0.3814471735237548,0.0,0,True
MTA2,cervix_ectocervix,MTA2-201,AUP1,AUP1-204,3.9456293852453626,0.5021416276370042,0.4978583723629958,fallopian_tube,MTA2-202,CNPY2,CNPY2-209,3.972811967488325,0.0,0.0,5.62675943516308,Upregulated,True
TEAD1,cervix_ectocervix,TEAD1-203,RABL6,0,3.938456898545816,0.48147911202098403,0.518520887979016,fallopian_tube,TEAD1-203,STUB1,STUB1-201,2.8312491572889216,0.5185208879790161,0.4814791120209839,0.0,0,True
PHF5A,cervix_ectocervix,PHF5A-201,STT3A,STT3A-205,3.9310581604851422,0.48485235027744117,0.5151476497225589,fallopian_tube,PHF5A-201,SARNP,SARNP-201,4.130527322567333,0.5151476497225589,0.4848523502774411,0.0,0,True
KAT2A,cervix_ectocervix,KAT2A-201,ENDOD1,0,3.925523162686977,0.4683731753755024,0.5316268246244976,fallopian_tube,KAT2A-201,XPO1,XPO1-215,3.892425611345925,0.5316268246244976,0.4683731753755024,0.0,0,True
PRDM4,cervix_ectocervix,PRDM4-201,SRRM2,SRRM2-210,3.9170294998947015,0.5103732539500802,0.48962674604991985,fallopian_tube,PRDM4-201,SSH1,0,3.3066704490578336,0.4896267460499199,0.51037325395008,0.0,0,True
GABPA,cervix_ectocervix,GABPA-202,CSTF1,0,3.900640938395856,0.4920400632577755,0.5079599367422245,fallopian_tube,GABPA-202,RRP7A,0,3.583962210410252,0.5079599367422246,0.4920400632577754,0.0,0,True
MXI1,cervix_ectocervix,MXI1-201,PEMT,PEMT-201,3.893533029979402,0.4488507283175197,0.5511492716824803,fallopian_tube,MXI1-201,IFITM3,IFITM3-201,3.00672297767883,0.5511492716824803,0.4488507283175197,0.0,0,True
PHF20,cervix_ectocervix,PHF20-203,AKT1,0,3.8916053430309647,0.48892405063291133,0.5110759493670887,fallopian_tube,PHF20-203,SLC38A1,SLC38A1-201,4.113041465003933,0.5110759493670886,0.48892405063291144,0.0,0,True
SMARCC2,cervix_ectocervix,SMARCC2-201,CD63,CD63-204,3.891470950870227,0.41182785513561304,0.588172144864387,fallopian_tube,SMARCC2-203,SS18,0,4.00815710219416,0.0,0.0,5.41943367075925,Upregulated,True
NR2F6,cervix_ectocervix,NR2F6-201,ALDH6A1,0,3.8914484222351424,0.456747584134304,0.543252415865696,fallopian_tube,NR2F6-201,TM4SF1,TM4SF1-201,3.822201801295024,0.543252415865696,0.45674758413430405,0.0,0,True
IRF2,cervix_ectocervix,IRF2-201,ANXA11,0,3.8905842408039177,0.49207549207549206,0.5079245079245079,fallopian_tube,IRF2-201,ZNF646,0,3.435303890232745,0.5079245079245079,0.49207549207549206,0.0,0,True
SP2,cervix_ectocervix,SP2-201,ZNF444,0,3.872445036524773,0.4772114677775055,0.5227885322224946,fallopian_tube,SP2-201,IDH3G,0,3.520669022137069,0.5227885322224944,0.47721146777750556,0.0,0,True
